system,edge_id,source,target,relation_type,pmids,rater_id,biologically_meaningful,relation_type_correct,notes
netmedex_hybrid_rag,Q034-E01,diabetic retinopathy,inflammation,associated_with,26054568;31005756;40528841,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly characterizes diabetic retinopathy as a ""vascular and inflammatory disease,"" supporting an association with inflammation."
netmedex_hybrid_rag,Q034-E02,diabetic retinopathy,vision disorders,leads_to,26054568;31005756;40528841,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] None of the titles mentions vision disorders or states that diabetic retinopathy leads to them."
netmedex_hybrid_rag,Q034-E03,diabetic retinopathy,retinal diseases,associated_with,26054568;31005756;41199318,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Diabetic retinopathy is intrinsically a retinal disease, and the titles discuss its retinal vascular pathology; a broad association is appropriate."
netmedex_hybrid_rag,Q034-E04,diabetic retinopathy,vegfa,associated_with,26054568;31005756,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly examines the pathological role of VEGF in diabetic retinopathy, supporting association with VEGFA."
netmedex_hybrid_rag,Q034-E05,diabetic retinopathy,diabetes mellitus,causes,26054568;31005756,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The entities are related, as indicated by ""diabetic retinopathy,"" but the causal direction is reversed: the titles do not say retinopathy causes diabetes mellitus."
netmedex_hybrid_rag,Q034-E06,diabetic retinopathy,macular edema,causes,26054568;31005756,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The supplied titles do not mention macular edema or establish that diabetic retinopathy causes it."
netmedex_hybrid_rag,Q034-E07,diabetic retinopathy,bevacizumab,treats,40528841,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title mentions an unspecified anti-VEGF agent, not bevacizumab. Moreover, a drug would treat diabetic retinopathy, whereas this edge states that the disease treats the drug."
netmedex_hybrid_rag,Q034-E08,diabetic retinopathy,blindness,causes,41601934,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The antibody-therapeutics title does not mention blindness or state that diabetic retinopathy causes it."
netmedex_hybrid_rag,Q034-E09,diabetic retinopathy,streptozocin,induces,41199318,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The retinal-neovascularization title does not mention streptozocin. It also provides no support for diabetic retinopathy inducing the compound."
netmedex_hybrid_rag,Q034-E10,diabetic retinopathy,kdr,associated_with,16728325,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns VEGF receptor 2/KDR generally but does not mention diabetic retinopathy or directly connect it to KDR."
netmedex_hybrid_rag,Q034-E11,diabetic retinopathy,gja1,associated_with,40528841,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title describes si-Cx43 nanoparticles for treating diabetic retinopathy; Cx43 corresponds to GJA1, supporting an association."
netmedex_hybrid_rag,Q034-E12,diabetic retinopathy,ren,associated_with,31005756,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title calls diabetic retinopathy vascular and inflammatory but does not mention REN/renin."
netmedex_hybrid_rag,Q034-E13,diabetic retinopathy,vascular diseases,associated_with,31005756,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly characterizes diabetic retinopathy as a vascular disease, supporting this broad association."
netmedex_hybrid_rag,Q034-E14,diabetic retinopathy,retinal neovascularization,associated_with,41199318,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title discusses retinal neovascularization but does not mention diabetic retinopathy or directly establish an association with it."
netmedex_hybrid_rag,Q034-E15,vegfa,inflammation,associated_with,26054568;28993218,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles mention VEGF in diabetic retinopathy and diabetic macular edema but do not mention inflammation or directly connect it to VEGFA."
netmedex_hybrid_rag,Q034-E16,vegfa,macular edema,associated_with,26054568;28993218;31005756,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title ""Novel therapeutic targets in diabetic macular edema: Beyond VEGF"" directly supports an association between VEGF and macular edema."
netmedex_hybrid_rag,Q034-E17,inflammation,vegfa,associated_with,26054568;28993218,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Neither supporting title mentions inflammation, so an inflammation–VEGFA association is not demonstrated by the titles."
netmedex_hybrid_rag,Q034-E18,inflammation,macular edema,causes,28993218;31005756,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] One title concerns targets in diabetic macular edema and another calls diabetic retinopathy inflammatory, but neither states that inflammation causes macular edema."
netmedex_hybrid_rag,Q034-E19,macular edema,vegfa,associated_with,26054568;28993218;31005756,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The diabetic macular edema title explicitly invokes VEGF, supporting a nondirectional association between macular edema and VEGFA."
netmedex_hybrid_rag,Q034-E20,macular edema,inflammation,causes,28993218;31005756,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles do not state that macular edema causes inflammation; they do not establish this causal direction or a direct edema–inflammation edge."
netmedex_hybrid_rag,Q037-E01,hepatitis b,carcinoma hepatocellular,causes,20485626;29052129,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly concern the molecular pathogenesis of HBV-associated HCC, supporting a causal role for hepatitis B in hepatocellular carcinoma."
netmedex_hybrid_rag,Q037-E02,hepatitis b,hepatitis b chronic,associated_with,29052129;32839523,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title referring to chronic hepatitis B virus-infected patients directly supports an association between hepatitis B and its chronic form."
netmedex_hybrid_rag,Q037-E03,hepatitis b,infections,associated_with,29052129,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Hepatitis B is a viral infection, so the entities are meaningfully related, but the HCC-focused title does not support a distinct association with the generic entity 'infections'; an is-a relation would be more accurate."
netmedex_hybrid_rag,Q037-E04,carcinoma hepatocellular,x,promotes,20485626;25646384;29052129,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The target 'x' is an uninformative extraction artifact, and none of the HCC titles supports HCC promoting such an entity."
netmedex_hybrid_rag,Q037-E05,carcinoma hepatocellular,inflammation,causes,20485626;25646384;30611768,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Inflammation is plausibly connected to HBV-mediated HCC pathogenesis, but the titles do not state that HCC causes inflammation; in this context inflammation is more typically part of the pathway leading to HCC."
netmedex_hybrid_rag,Q037-E06,carcinoma hepatocellular,liver cirrhosis,co_occurs_with,30611768;38064540,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Cirrhosis and HCC can meaningfully coexist in HBV-related liver disease, but neither cited title explicitly mentions cirrhosis or establishes co-occurrence."
netmedex_hybrid_rag,Q037-E07,carcinoma hepatocellular,neoplasms,associated_with,20485626;25646384;28097530,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Hepatocellular carcinoma is a neoplasm, and the titles explicitly discuss carcinoma and virus-induced HCC; the broad association label is acceptable."
netmedex_hybrid_rag,Q037-E08,carcinoma hepatocellular,hepatitis b chronic,causes,29052129;39290403,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles support chronic HBV/HBV-related disease contributing to HCC development, not hepatocellular carcinoma causing chronic hepatitis B."
netmedex_hybrid_rag,Q037-E09,carcinoma hepatocellular,fibrosis,associated_with,20485626;39290403,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Fibrosis is plausibly related to HBV-associated HCC, but the cited titles mention HCC pathogenesis, STAT3, and HBx without explicitly supporting an HCC–fibrosis association."
netmedex_hybrid_rag,Q037-E10,hepatitis b chronic,carcinoma hepatocellular,causes,29052129;39290403,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles on HBV-associated HCC and HBV-related HCC development support chronic HBV infection as a causal driver of hepatocellular carcinoma."
netmedex_hybrid_rag,Q037-E11,carcinoma hepatocellular,stat3,promotes,39290403,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title says HBV-related HCC development is STAT3 dependent, implying STAT3 promotes or enables HCC development rather than HCC promoting STAT3."
netmedex_hybrid_rag,Q037-E12,carcinoma hepatocellular,hbx,associated_with,39290403,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly links HBV-related HCC development to an oncogenic effect of HBx, supporting an association between HCC and HBx."
netmedex_hybrid_rag,Q037-E13,carcinoma hepatocellular,pres2/,promotes,29052129,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The target 'pres2/' is malformed, the generic HBV-associated HCC title does not mention preS2, and it does not support HCC promoting this target."
netmedex_hybrid_rag,Q037-E14,hepatitis b chronic,fibrosis,leads_to,29052129,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Progression from chronic hepatitis B to fibrosis is biologically plausible, but the sole title only states an HBV–HCC association and does not mention or establish fibrosis."
netmedex_hybrid_rag,Q037-E15,hepatitis b chronic,inflammation,causes,29052129,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Chronic hepatitis B and hepatic inflammation are plausibly connected, but the supporting title does not mention inflammation or directly establish this causal edge."
netmedex_hybrid_rag,Q037-E16,hepatitis b chronic,liver cirrhosis,leads_to,29052129,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Chronic hepatitis B can plausibly progress to cirrhosis, but the supplied HBV-associated HCC title does not mention cirrhosis or directly support the stated progression."
netmedex_hybrid_rag,Q037-E17,carcinoma hepatocellular,death,associated_with,30611768,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] HCC can be associated with mortality, but the cited title concerns molecular mechanisms and does not mention death or clinical outcomes."
netmedex_hybrid_rag,Q037-E18,carcinoma hepatocellular,liver neoplasms,related_to,39290403,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Hepatocellular carcinoma is a liver neoplasm, and the title explicitly discusses HCC development; the broad 'related_to' label is valid."
netmedex_hybrid_rag,Q037-E19,carcinoma hepatocellular,virus diseases,associated_with,16461228,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title 'HBV induced carcinogenesis' directly supports an association between HCC/carcinogenesis and viral disease."
netmedex_hybrid_rag,Q037-E20,carcinoma hepatocellular,hcc,associated_with,25646384,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] 'HCC' is an abbreviation for hepatocellular carcinoma, as reflected by the title; this is synonymy or identity rather than merely an association."
netmedex_hybrid_rag,Q048-E01,melatonin,bone diseases,prevents,35056817;36520091;38083808,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles support bone-protective effects through attenuated osteoclastogenesis and restoration of bone defects, but do not establish prevention of the broad category 'bone diseases'."
netmedex_hybrid_rag,Q048-E02,melatonin,osteoporosis,associated_with,12562498;37907083;40452254,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles explicitly discuss melatonin's effects in postmenopausal osteoporosis and identify it as a potential osteoporosis therapy, supporting an association."
netmedex_hybrid_rag,Q048-E03,melatonin,mapk14,inhibits,35056817;37907083,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] MAPK-p38 is explicitly described as part of a melatonin-associated pathway, but neither title states that melatonin inhibits MAPK14/p38."
netmedex_hybrid_rag,Q048-E04,melatonin,tnfrsf11b,upregulates,12562498;38083808;40452254,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The general reviews of melatonin and bone do not mention TNFRSF11B/OPG or show that melatonin upregulates it."
netmedex_hybrid_rag,Q048-E05,melatonin,arntl,upregulates,37907083,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The apoptosis title identifies BMAL1/ARNTL as part of the pathway, but does not state that melatonin upregulates BMAL1."
netmedex_hybrid_rag,Q048-E06,melatonin,ctnnb1,activates,36520091,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The bone-defect title mentions miR-335-5p and TNFalpha/NF-kappaB signaling, not CTNNB1/beta-catenin activation."
netmedex_hybrid_rag,Q048-E07,melatonin,nfatc1,inhibits,35056817,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] NFATc1 signaling is implicated in melatonin's attenuation of osteoclastogenesis, but the title specifically assigns inhibition to Atp6v0d2 and DC-STAMP rather than explicitly to NFATc1."
netmedex_hybrid_rag,Q048-E08,melatonin,atp6v0d2,downregulates,35056817,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly attributes melatonin's anti-osteoclastogenic effect to inhibition of Atp6v0d2, consistent with downregulation."
netmedex_hybrid_rag,Q048-E09,melatonin,mapk8,inhibits,35056817,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title refers only to MAPK signaling generally and neither identifies MAPK8/JNK1 nor states that melatonin inhibits it."
netmedex_hybrid_rag,Q048-E10,melatonin,il1b,prevents,38981361,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cadmium-induced osteoporosis title mentions pyroptosis but does not identify IL1B or state that melatonin prevents IL1B."
netmedex_hybrid_rag,Q048-E11,melatonin,il18,prevents,38981361,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The cadmium-induced osteoporosis title mentions pyroptosis but does not identify IL18 or state that melatonin prevents IL18."
netmedex_hybrid_rag,Q048-E12,melatonin,nfkb1,inhibits,36520091,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly reports inhibition of TNFalpha/NF-kappaB signaling by melatonin, supporting inhibition of the NFKB1-associated pathway."
netmedex_hybrid_rag,Q048-E13,melatonin,tnf,inhibits,36520091,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly describes inhibition of TNFalpha/NF-kappaB signaling in response to melatonin."
netmedex_hybrid_rag,Q048-E14,melatonin,tnfsf11,regulates,40452254,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The general review title on osteoporosis mechanisms does not mention TNFSF11/RANKL or establish its regulation by melatonin."
netmedex_hybrid_rag,Q048-E15,melatonin,inflammation,decreases,40452254,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The review title identifies melatonin as a potential osteoporosis therapy but does not mention inflammation or demonstrate that it decreases inflammation."
netmedex_hybrid_rag,Q048-E16,melatonin,fractures bone,suppresses,32768192,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The zebrafish title reports suppression of osteoblast and osteoclast differentiation, not suppression of bone fractures."
netmedex_hybrid_rag,Q048-E17,melatonin,0493,induces,37907083,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The target '0493' is not identified in the title; the apparent extraction may derive spuriously from the RAW264.7 cell-line designation."
netmedex_hybrid_rag,Q048-E18,melatonin,cadmium,prevents,38981361,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title states that melatonin prevents cadmium-induced osteoporosis, not that it prevents cadmium itself; cadmium is the inducing exposure."
netmedex_hybrid_rag,Q048-E19,melatonin,calcium,suppresses,40858633,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that melatonin suppresses plasma calcium levels in female goldfish."
netmedex_hybrid_rag,Q015-E01,sars-cov2 virus,covid-19,causes,32735131,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title identifies COVID-19, the disease caused by SARS-CoV-2; the causal label is appropriate."
netmedex_hybrid_rag,Q015-E02,sars-cov2 virus,vascular system injuries,leads_to,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title concerns COVID-19-associated coagulopathy and immunothrombosis but does not mention vascular injury or show that SARS-CoV-2 leads to it."
netmedex_hybrid_rag,Q015-E03,sars-cov2 virus,blood coagulation disorders,associated_with,32735131,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] “COVID-19-Associated Coagulopathy” supports an association between SARS-CoV-2 infection/COVID-19 and coagulation disorders."
netmedex_hybrid_rag,Q015-E04,covid-19,blood coagulation disorders,associated_with,32735131;36265412,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly identify coagulopathy as associated with COVID-19."
netmedex_hybrid_rag,Q015-E05,blood coagulation disorders,covid-19,associated_with,32735131;36265412,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly support the symmetric association between COVID-19 and coagulopathy."
netmedex_hybrid_rag,Q015-E06,covid-19,thromboinflammation,associated_with,32735131,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title characterizes COVID-19 coagulopathy as an exacerbated immunothrombosis response, supporting association with a thromboinflammatory process."
netmedex_hybrid_rag,Q015-E07,covid-19,thrombophilia,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title mentions coagulopathy and immunothrombosis, not thrombophilia (a predisposition to thrombosis); this specific association is unsupported."
netmedex_hybrid_rag,Q015-E08,covid-19,complement,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Complement is not mentioned in the supporting title, so the asserted COVID-19 association is unsupported by the supplied evidence."
netmedex_hybrid_rag,Q015-E09,covid-19,d-dimer,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title does not mention D-dimer or otherwise provide title-level support for this association."
netmedex_hybrid_rag,Q015-E10,blood coagulation disorders,thromboinflammation,related_to,32735131,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links coagulopathy with an exacerbated immunothrombosis response, which supports a broad relation to thromboinflammation."
netmedex_hybrid_rag,Q015-E11,blood coagulation disorders,vascular system injuries,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Although the title discusses coagulopathy and immunothrombosis, it does not mention vascular-system injury or establish this association."
netmedex_hybrid_rag,Q015-E12,blood coagulation disorders,complement,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Complement is absent from the title, leaving its asserted association with coagulation disorders unsupported."
netmedex_hybrid_rag,Q015-E13,blood coagulation disorders,d-dimer,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] D-dimer is not mentioned in the title; no title-level evidence supports the asserted association."
netmedex_hybrid_rag,Q015-E14,blood coagulation disorders,thromboplasminflammation,associated_with,34177896,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] “Thromboplasminflammation in COVID-19 Coagulopathy” explicitly relates thromboplasminflammation to a coagulation disorder."
netmedex_hybrid_rag,Q015-E15,vascular system injuries,blood coagulation disorders,associated_with,32735131,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title does not mention vascular-system injury, so the reverse association with coagulation disorders is also unsupported."
netmedex_hybrid_rag,Q016-E01,atrophy,muscular atrophy spinal,causes,33353564,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title discusses mitochondrial complex I defects in SMA motor neurons; it does not support generic 'atrophy' causing spinal muscular atrophy. This appears to be a lexical/entity-nesting artifact."
netmedex_hybrid_rag,Q016-E02,muscular atrophy spinal,smn1,causes,33353564;36142791;39264856,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] SMN1 is biologically related to SMA, but none of the titles supports SMA causing SMN1; the proposed causal direction is reversed."
netmedex_hybrid_rag,Q016-E03,muscular atrophy spinal,neuromuscular diseases,associated_with,33353564;36142791,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The titles identify SMA and discuss its motor-neuron pathology, consistent with SMA being associated with the broader category of neuromuscular diseases."
netmedex_hybrid_rag,Q016-E04,muscular atrophy spinal,muscle weakness,causes,33353564,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Muscle weakness is biologically consistent with SMA, but the cited title only reports complex I defects and impaired translation in SMA motor neurons and does not establish that SMA causes muscle weakness."
netmedex_hybrid_rag,Q016-E05,muscular atrophy spinal,pyruvic acid,ameliorates,33353564,gpt-5.6-sol,0,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title does not mention pyruvic acid or an ameliorative effect, and the direction 'SMA ameliorates pyruvic acid' is biologically incoherent."
netmedex_hybrid_rag,Q016-E06,muscular atrophy spinal,mitochondrial diseases,associated_with,19437551;36142791,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] Both titles explicitly concern mitochondrial dysfunction in SMA, supporting a broad association between SMA and mitochondrial disease/pathology."
netmedex_hybrid_rag,Q016-E07,muscular atrophy spinal,smn1,associated_with,19437551,gpt-5.6-sol,1,0,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] SMN1 is plausibly associated with SMA, but the sole title, 'Mitochondrial dysfunction in a neural cell model of spinal muscular atrophy,' does not mention SMN1 or establish this edge."
netmedex_hybrid_rag,Q016-E08,muscular atrophy spinal,mitochondrial complex i deficiency,associated_with,33353564,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly reports respiratory complex I defects in SMA motor neurons, directly supporting the association."
netmedex_hybrid_rag,Q016-E09,muscular atrophy spinal,adenosine triphosphate,associated_with,33353564,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title links respiratory complex I defects in SMA neurons to disrupted energy homeostasis, which reasonably supports a general association with ATP."
netmedex_hybrid_rag,Q016-E10,muscular atrophy spinal,reactive oxygen species,associated_with,33353564,gpt-5.6-sol,1,1,"[AI-GENERATED RATING -- GPT-5.6-sol. Blinded graph-edge quality pass, not a human expert review.] The title explicitly states that respiratory complex I defects act via ROS in SMA motor neurons, directly supporting an association with reactive oxygen species."
